name,type,mass_solar,age_gyr,distance_pc,lifespan_gyr,papers
SimStar-1,star,1.5326339204382342,1.3900913502359125,1029.6421020884209,3.43877623755299,1768
SimStar-2,star,0.5116702791224633,2.627548148000297,766.6382700217484,53.397942309472576,1608
SimStar-3,star,0.6571684167095201,23.937471219651236,398.86316736106437,28.563294124212497,1020
SimStar-4,star,0.6067162930720682,10.66796190400357,173.6283083373901,34.876737716222024,922
SimStar-5,star,1.6226693855253704,1.84880248361374,2776.8183180531746,2.981431898545187,1319
SimStar-6,star,1.9374092867670336,0.9201795050007056,2433.8324067703725,1.914020377361952,347
SimStar-7,star,1.5571920983834842,1.5981327383276178,4506.306867357714,3.3047949755724186,1700
SimStar-8,star,1.892639327777537,0.7797841826644869,2356.359405496803,2.0292256790562466,22
SimStar-9,star,1.956036874451168,1.06982657027343,1105.5345310303326,1.8687766790776659,471
SimStar-10,star,0.8033877540017847,12.330637529768227,4932.614735726926,17.285700391047822,973
SimStar-11,star,1.7884272476645562,1.1493446242973846,3515.463711861862,2.33787778972969,1543
SimStar-12,star,1.2264659423008488,2.1280048368977984,4321.744883203598,6.002902202327574,1274
SimStar-13,star,0.7861048358568712,12.750825842754532,961.1371333733082,18.251511239243527,99
SimStar-14,star,1.3033131715012054,2.2673663492946905,2473.48340665312,5.156773295488906,1386
SimStar-15,star,0.9444840531541915,2.1596282555925064,256.85357979023934,11.534889167431706,897
SimStar-16,star,1.4534543875843504,0.13082180584642591,1743.0288897240284,3.926417546633516,1963
SimStar-17,star,0.6521735833143054,13.104572949623266,1892.7903055353177,29.113337252985055,1542
SimStar-18,star,1.293752200425594,2.1108664448177903,2781.2647574034086,5.252574807434274,681
SimStar-19,star,1.4305551332227935,2.7760058251773914,4516.986221810289,4.085436831201632,1434
SimStar-20,star,1.8726077796286789,0.3114525093937649,2377.8810064011877,2.0839291122479957,952
SimStar-21,star,1.5473269348437104,1.301478544055869,722.8265161111631,3.3577223865761407,1711
SimStar-22,star,0.9134937173405648,5.528332451882825,3519.5258124740008,12.538225836922509,1155
SimStar-23,star,1.8783164860250239,1.1438912250916013,3995.9249726333383,2.0681311414222163,111
SimStar-24,star,1.4574145503236162,1.4032624595008074,4106.516158632782,3.899799213520617,1906
SimStar-25,star,1.0469622279829256,2.885872533667788,652.4032767791808,8.916049398691733,262
SimStar-26,star,0.9040392926559581,10.341726296282292,379.7123362370621,12.868612777621275,1474
SimStar-27,star,0.5681403216839533,30.441717208519982,4790.75678593167,41.1018119488674,114
SimStar-28,star,1.5615197976316755,0.652940243677289,4714.298741208807,3.2819447305290654,1158
SimStar-29,star,1.8314556898221093,1.6106101692616386,3119.919727034894,2.2029719147201727,1951
SimStar-30,star,1.700557411001493,1.519287749153163,3792.1667003302937,2.651683914529543,1351
SimStar-31,star,0.8304707541603178,3.822119015041721,2984.915041542926,15.910694707191537,544
SimStar-32,star,0.7486268448905715,6.182714435958064,132.70453512318795,20.622271922853425,652
SimStar-33,star,1.6325277773516824,1.0728012317898945,2048.109600653819,2.936625402670151,939
SimStar-34,star,1.663403658754945,0.7873532565060303,655.0427875698294,2.8022434904918323,1752
SimStar-35,star,0.6706967899490246,2.40578130503975,2909.2082740893525,27.144661521807194,990
SimStar-36,star,0.5442571993929695,37.74999925229914,1185.8182919203061,45.760371712827876,466
SimStar-37,star,0.5250096702834923,13.075857052514626,1413.5139192331055,50.070478625601496,1262
SimStar-38,star,0.5007587731608617,13.646871789923665,1953.1444488154564,56.35449769152987,1462
SimStar-39,star,0.7594990626022464,14.946776125652626,502.2314470929236,19.892157745865493,1473
SimStar-40,star,0.8395756906643398,4.525123041574514,285.12804951841866,15.482830577860186,1600
SimStar-41,star,1.7262943189511453,0.8947137539317076,4672.43375243019,2.5539529761855304,365
SimStar-42,star,0.9129481370221791,6.022860549938451,740.0740998981232,12.556966429205634,346
SimStar-43,star,0.9961026766674184,1.1936404693820495,3827.784648600388,10.098101513438843,1713
SimStar-44,star,1.479162042716386,0.14193019430531895,1175.6559643355847,3.758033227663844,1550
SimStar-45,star,0.5922593132044335,18.86570769941811,3696.1237372297037,37.044202818096394,1954
SimStar-46,star,1.3864939667283278,1.5910552100708377,2695.4642008587325,4.417789714547836,823
SimStar-47,star,1.0749581423471826,6.402711319391563,3344.220120638776,8.346821304747813,1373
SimStar-48,star,0.90498738459286,8.7414619263376,1879.916216891727,12.834935392756067,1973
SimStar-49,star,0.8351298192479923,12.752566099000644,1657.4470562368774,15.689713839061175,1038
SimStar-50,star,1.4753425259855706,0.3456888084289515,2324.6423971171894,3.7824034215791045,1198
