name,type,mass_solar,age_gyr,distance_pc,lifespan_gyr,papers
SimStar-0,star,3.088581203429245,0.432386182659949,7336.87102024739,0.5964890009053045,3722
SimStar-1,star,4.069569207588063,0.010487316474361907,5856.54782832694,0.2993152907267041,1995
SimStar-2,star,9.865968666907824,0.007614971177820453,5637.526935795706,0.032707750057040665,1691
SimStar-3,star,4.03962846404653,0.12304386831854772,1481.8927620370237,0.3048922890192013,659
SimStar-4,star,4.76711827842204,0.007420912005647501,2738.628924829978,0.20153950210351126,4543
SimStar-5,star,19.199925060072246,0.003012763379668494,1553.4788212081253,0.006190862608852109,2474
SimStar-6,star,18.29620289283796,0.0004831707904534677,5158.110176071253,0.006983893062724004,2262
SimStar-7,star,23.87049033417373,0.0014717962073939076,2093.9090974444416,0.003592085370423994,95
SimStar-8,star,6.986813304623381,0.06774162876789805,8240.31714541849,0.07750008048865645,4727
SimStar-9,star,14.630365113700678,0.012151834692168788,7576.935320639212,0.012214117366179932,585
SimStar-10,star,18.541231593559885,0.005648463289663145,1654.9970006028695,0.0067554386383380655,1459
SimStar-11,star,22.700282473520883,0.0006918117720635783,6346.370166035074,0.004073069742032234,3694
SimStar-12,star,20.473849336580844,0.0022444095924527003,6392.213471354783,0.005272313696074415,2413
SimStar-13,star,20.52866187226948,0.004603221493657364,9955.987138906163,0.005237190799224844,2099
SimStar-14,star,6.1014188604357,0.04453248839123031,3944.9984360467756,0.10874840589966353,4344
SimStar-15,star,7.081762545579334,0.045532911254195035,4481.478364332501,0.07492842408896654,4783
SimStar-16,star,11.653850992663065,0.004004176524893043,1524.3611743343565,0.021568818100469362,1845
SimStar-17,star,2.653690836266117,0.81388435681592,4893.099054497121,0.8717143356282078,3498
SimStar-18,star,21.97856559232125,0.0002735322722604754,4228.1064357392415,0.004415721116664319,340
SimStar-19,star,11.499725231954457,0.01845201015792783,9580.119397655813,0.022298792219762786,2907
